T,current_km,best_km
65525.4745542,2783274.54752,732177.736605
65133.4982238,2705986.76871,732177.736605
64743.8667135,2776338.69207,732177.736605
64356.5659963,2793956.27598,732177.736605
63971.5821294,2772687.57754,732177.736605
63588.9012533,2829601.66502,732177.736605
63208.5095913,2798378.25088,732177.736605
62830.3934494,2762281.28352,732177.736605
62454.5392152,2771971.85862,732177.736605
62080.9333579,2727791.69287,732177.736605
61709.5624276,2851436.76576,732177.736605
61340.4130548,2761076.3294,732177.736605
60973.4719502,2702578.29937,732177.736605
60608.7259038,2795953.47192,732177.736605
60246.1617846,2778220.4579,732177.736605
59885.7665402,2745247.58436,732177.736605
59527.5271964,2726468.70646,732177.736605
59171.4308564,2791267.58768,732177.736605
58817.4647006,2794294.52095,732177.736605
58465.6159864,2779233.91356,732177.736605
58115.8720469,2842253.25278,732177.736605
57768.2202913,2794231.17392,732177.736605
57422.6482042,2815895.28023,732177.736605
57079.1433448,2763424.94276,732177.736605
56737.6933469,2758606.43813,732177.736605
56398.2859183,2743449.26324,732177.736605
56060.90884,2840561.10487,732177.736605
55725.5499667,2718657.50443,732177.736605
55392.1972251,2810171.32562,732177.736605
55060.8386146,2798126.42596,732177.736605
54731.4622063,2793681.40752,732177.736605
54404.0561423,2831661.27364,732177.736605
54078.6086362,2794773.31375,732177.736605
53755.1079716,2765918.30757,732177.736605
53433.5425025,2794076.42884,732177.736605
53113.9006525,2815835.66291,732177.736605
52796.1709144,2765105.73837,732177.736605
52480.3418499,2736338.20757,732177.736605
52166.402089,2748155.53719,732177.736605
51854.3403298,2745777.58628,732177.736605
51544.1453381,2759440.98344,732177.736605
51235.8059468,2798343.97099,732177.736605
50929.3110555,2784425.06338,732177.736605
50624.6496304,2773528.29711,732177.736605
50321.8107037,2804599.24106,732177.736605
50020.783373,2742534.60353,732177.736605
49721.5568013,2813928.67435,732177.736605
49424.1202164,2889616.08101,732177.736605
49128.4629105,2743059.23604,732177.736605
48834.5742399,2798477.19824,732177.736605
48542.4436245,2819991.76266,732177.736605
48252.0605476,2777520.99255,732177.736605
47963.4145553,2850684.4327,732177.736605
47676.4952562,2790987.47924,732177.736605
47391.2923213,2741577.67077,732177.736605
47107.7954831,2750303.59555,732177.736605
46825.9945358,2785794.56611,732177.736605
46545.8793343,2794962.71328,732177.736605
46267.4397946,2777330.04169,732177.736605
45990.6658927,2834787.49483,732177.736605
45715.5476647,2765386.28172,732177.736605
45442.0752063,2746611.00302,732177.736605
45170.2386724,2754801.56166,732177.736605
44900.0282769,2802462.07318,732177.736605
44631.4342921,2776053.3671,732177.736605
44364.4470485,2943171.161,732177.736605
44099.0569347,2756733.93688,732177.736605
43835.2543964,2739347.29836,732177.736605
43573.0299367,2742226.37981,732177.736605
43312.3741156,2713197.81414,732177.736605
43053.2775492,2704997.37617,732177.736605
42795.7309102,2744019.47565,732177.736605
42539.7249267,2764924.18443,732177.736605
42285.2503825,2804089.0689,732177.736605
42032.2981164,2813737.59212,732177.736605
41780.8590221,2778761.48596,732177.736605
41530.9240478,2822150.6958,732177.736605
41282.4841958,2802968.94134,732177.736605
41035.530522,2756200.28657,732177.736605
40790.0541363,2769867.10789,732177.736605
40546.0462013,2753521.05413,732177.736605
40303.4979327,2800576.49485,732177.736605
40062.4005988,2739172.3091,732177.736605
39822.7455199,2761641.19189,732177.736605
39584.5240685,2751999.91906,732177.736605
39347.7276684,2794503.53441,732177.736605
39112.3477951,2798868.00621,732177.736605
38878.3759748,2833071.99806,732177.736605
38645.8037844,2724326.92569,732177.736605
38414.6228512,2760197.55761,732177.736605
38184.8248528,2769246.09588,732177.736605
37956.4015163,2749114.58281,732177.736605
37729.3446185,2756182.04408,732177.736605
37503.6459853,2782711.54011,732177.736605
37279.2974914,2867951.49329,732177.736605
37056.2910602,2765233.43321,732177.736605
36834.6186636,2818305.11923,732177.736605
36614.2723211,2711582.05204,732177.736605
36395.2441004,2785669.35607,732177.736605
36177.5261163,2807639.9308,732177.736605
35961.110531,2731783.05007,732177.736605
35745.9895534,2688835.96067,732177.736605
35532.1554392,2806591.1163,732177.736605
35319.6004903,2805296.25717,732177.736605
35108.3170546,2763993.73462,732177.736605
34898.2975259,2751302.578,732177.736605
34689.5343434,2810597.76335,732177.736605
34482.0199917,2819629.37248,732177.736605
34275.7470001,2724094.59491,732177.736605
34070.7079428,2773284.9515,732177.736605
33866.8954384,2742379.89917,732177.736605
33664.3021495,2751855.69262,732177.736605
33462.9207828,2755263.47717,732177.736605
33262.7440885,2781073.96459,732177.736605
33063.7648601,2798886.14683,732177.736605
32865.9759344,2738248.44881,732177.736605
32669.3701909,2790351.36951,732177.736605
32473.9405518,2793785.02771,732177.736605
32279.6799816,2774221.37397,732177.736605
32086.5814869,2761987.71877,732177.736605
31894.638116,2743138.71143,732177.736605
31703.842959,2788535.01624,732177.736605
31514.1891471,2789800.63655,732177.736605
31325.6698529,2687437.30603,732177.736605
31138.2782896,2716294.21782,732177.736605
30952.007711,2733996.6493,732177.736605
30766.8514113,2748608.39292,732177.736605
30582.802725,2790678.73664,732177.736605
30399.8550262,2766885.50854,732177.736605
30218.0017287,2761976.93413,732177.736605
30037.2362858,2734360.89514,732177.736605
29857.5521899,2754384.24095,732177.736605
29678.9429723,2727432.59196,732177.736605
29501.4022031,2739043.73353,732177.736605
29324.9234908,2778671.04828,732177.736605
29149.500482,2772372.2451,732177.736605
28975.1268615,2760021.91122,732177.736605
28801.7963519,2750039.86548,732177.736605
28629.5027131,2763929.97751,732177.736605
28458.2397426,2765364.51466,732177.736605
28288.0012749,2761086.55557,732177.736605
28118.7811814,2756483.64574,732177.736605
27950.5733701,2773296.94834,732177.736605
27783.3717854,2649511.30547,732177.736605
27617.1704081,2780384.26241,732177.736605
27451.963255,2784920.85555,732177.736605
27287.7443784,2754978.62801,732177.736605
27124.5078665,2758857.90903,732177.736605
26962.2478428,2727246.4085,732177.736605
26800.9584658,2778218.8567,732177.736605
26640.6339291,2742714.29763,732177.736605
26481.268461,2749112.754,732177.736605
26322.8563242,2745478.36677,732177.736605
26165.391816,2825628.98146,732177.736605
26008.8692675,2776949.10997,732177.736605
25853.283044,2752834.53275,732177.736605
25698.6275442,2743870.67792,732177.736605
25544.8972006,2728200.87825,732177.736605
25392.0864787,2793940.7536,732177.736605
25240.1898775,2726128.80885,732177.736605
25089.2019286,2664411.60619,732177.736605
24939.1171963,2670247.20331,732177.736605
24789.9302777,2795678.67739,732177.736605
24641.6358019,2794596.08915,732177.736605
24494.2284303,2794230.24869,732177.736605
24347.7028563,2795465.28829,732177.736605
24202.0538047,2722162.14132,732177.736605
24057.2760324,2772963.56806,732177.736605
23913.3643272,2717213.61313,732177.736605
23770.3135083,2762770.63193,732177.736605
23628.1184258,2805715.84471,732177.736605
23486.7739606,2781513.37538,732177.736605
23346.2750244,2724603.72382,732177.736605
23206.6165591,2714042.36992,732177.736605
23067.7935371,2743329.30524,732177.736605
22929.8009606,2818145.21305,732177.736605
22792.6338619,2756984.59804,732177.736605
22656.2873029,2775739.4689,732177.736605
22520.7563752,2767312.13708,732177.736605
22386.0361995,2716263.52244,732177.736605
22252.121926,2751845.25431,732177.736605
22119.0087337,2796002.39397,732177.736605
21986.6918305,2766729.10735,732177.736605
21855.1664529,2818532.55662,732177.736605
21724.4278661,2738146.88236,732177.736605
21594.4713633,2782083.09329,732177.736605
21465.2922662,2787378.6222,732177.736605
21336.8859243,2744015.6047,732177.736605
21209.2477148,2704204.46064,732177.736605
21082.3730428,2768984.22758,732177.736605
20956.2573409,2754437.77022,732177.736605
20830.8960687,2685120.05428,732177.736605
20706.2847132,2704338.83707,732177.736605
20582.4187885,2672897.35452,732177.736605
20459.2938354,2732710.53114,732177.736605
20336.9054212,2775644.88099,732177.736605
20215.24914,2728311.39327,732177.736605
20094.3206121,2742643.30713,732177.736605
19974.1154841,2742838.4923,732177.736605
19854.6294286,2739406.26042,732177.736605
19735.8581441,2736641.15035,732177.736605
19617.7973547,2627045.04242,732177.736605
19500.4428102,2753286.5562,732177.736605
19383.7902859,2852673.21463,732177.736605
19267.8355822,2713068.35018,732177.736605
19152.5745248,2746335.6861,732177.736605
19038.0029642,2690250.24011,732177.736605
18924.1167758,2730250.04213,732177.736605
18810.9118597,2750854.5433,732177.736605
18698.3841405,2728553.20222,732177.736605
18586.5295672,2691258.51427,732177.736605
18475.3441129,2734215.64984,732177.736605
18364.823775,2739636.19304,732177.736605
18254.9645747,2674714.94579,732177.736605
18145.7625572,2763537.30046,732177.736605
18037.2137909,2745924.45231,732177.736605
17929.3143683,2774494.00309,732177.736605
17822.0604049,2686759.15232,732177.736605
17715.4480395,2689015.95792,732177.736605
17609.473434,2712902.04814,732177.736605
17504.1327734,2734946.20951,732177.736605
17399.4222653,2652762.03692,732177.736605
17295.3381403,2738620.15119,732177.736605
17191.8766511,2678731.4297,732177.736605
17089.0340732,2740836.88721,732177.736605
16986.8067042,2750246.0952,732177.736605
16885.1908639,2678384.28313,732177.736605
16784.1828941,2754168.15145,732177.736605
16683.7791586,2775350.15981,732177.736605
16583.9760427,2722185.84292,732177.736605
16484.7699535,2747261.985,732177.736605
16386.1573196,2697774.28233,732177.736605
16288.1345909,2701407.77127,732177.736605
16190.6982386,2756999.51394,732177.736605
16093.8447549,2715052.23646,732177.736605
15997.5706531,2663271.06188,732177.736605
15901.8724673,2712085.26211,732177.736605
15806.7467523,2710985.22429,732177.736605
15712.1900836,2667772.74851,732177.736605
15618.1990572,2700655.48979,732177.736605
15524.7702893,2709564.51682,732177.736605
15431.9004165,2660529.28964,732177.736605
15339.5860954,2814154.4627,732177.736605
15247.8240028,2717987.38526,732177.736605
15156.6108351,2716448.05779,732177.736605
15065.9433086,2711462.16667,732177.736605
14975.8181594,2682630.11353,732177.736605
14886.2321429,2729651.81985,732177.736605
14797.1820339,2675276.93164,732177.736605
14708.6646267,2683899.91637,732177.736605
14620.6767346,2727903.71836,732177.736605
14533.2151901,2738142.73892,732177.736605
14446.2768444,2737775.98863,732177.736605
14359.8585677,2625399.33154,732177.736605
14273.9572492,2735283.79596,732177.736605
14188.5697961,2719109.42658,732177.736605
14103.6931346,2745096.96348,732177.736605
14019.3242091,2718475.48893,732177.736605
13935.4599824,2708099.39589,732177.736605
13852.0974352,2683152.82441,732177.736605
13769.2335665,2706738.18607,732177.736605
13686.8653931,2723920.00867,732177.736605
13604.9899499,2722871.39977,732177.736605
13523.6042893,2642919.18839,732177.736605
13442.7054813,2725990.88032,732177.736605
13362.2906136,2687764.19565,732177.736605
13282.3567913,2726892.48444,732177.736605
13202.9011367,2625127.65854,732177.736605
13123.9207894,2685056.93116,732177.736605
13045.4129061,2765932.6267,732177.736605
12967.3746605,2714048.43096,732177.736605
12889.8032431,2707409.18155,732177.736605
12812.6958615,2684945.40555,732177.736605
12736.0497396,2707951.85181,732177.736605
12659.8621183,2688692.65825,732177.736605
12584.1302548,2675632.11386,732177.736605
12508.8514227,2676584.89378,732177.736605
12434.0229119,2727673.95475,732177.736605
12359.6420287,2703939.76972,732177.736605
12285.7060952,2699878.79031,732177.736605
12212.2124498,2671452.03398,732177.736605
12139.1584467,2700651.22433,732177.736605
12066.5414559,2674404.6909,732177.736605
11994.3588633,2675494.62157,732177.736605
11922.6080701,2703260.80804,732177.736605
11851.2864934,2667650.69544,732177.736605
11780.3915655,2701573.9138,732177.736605
11709.9207343,2695470.18275,732177.736605
11639.8714628,2643666.32772,732177.736605
11570.2412292,2698006.0869,732177.736605
11501.0275268,2634581.65948,732177.736605
11432.2278638,2673415.63805,732177.736605
11363.8397635,2707904.03958,732177.736605
11295.8607639,2683940.58732,732177.736605
11228.2884177,2683948.88863,732177.736605
11161.1202923,2605348.54043,732177.736605
11094.3539697,2678773.0428,732177.736605
11027.9870462,2630153.26094,732177.736605
10962.0171326,2732586.87971,732177.736605
10896.441854,2721315.35447,732177.736605
10831.2588497,2702064.6158,732177.736605
10766.465773,2690033.03701,732177.736605
10702.0602914,2664783.83482,732177.736605
10638.0400863,2612754.22503,732177.736605
10574.4028529,2622281.69568,732177.736605
10511.1463004,2657214.78081,732177.736605
10448.2681513,2645213.03875,732177.736605
10385.7661422,2699415.56822,732177.736605
10323.6380229,2679832.49236,732177.736605
10261.8815568,2645437.24995,732177.736605
10200.4945206,2635799.68869,732177.736605
10139.4747045,2629864.18303,732177.736605
10078.8199116,2667336.94162,732177.736605
10018.5279585,2653887.48307,732177.736605
9958.59667446,2670537.22427,732177.736605
9899.02390209,2686588.72521,732177.736605
9839.80749672,2636641.52084,732177.736605
9780.94532654,2695860.32784,732177.736605
9722.43527251,2651793.34805,732177.736605
9664.27522825,2668262.11179,732177.736605
9606.46309998,2694869.9981,732177.736605
9548.99680646,2652323.73367,732177.736605
9491.87427889,2694267.95584,732177.736605
9435.09346084,2641942.74225,732177.736605
9378.6523082,2605855.49904,732177.736605
9322.54878906,2610990.52292,732177.736605
9266.7808837,2680416.7353,732177.736605
9211.34658444,2683931.87608,732177.736605
9156.24389566,2635982.35689,732177.736605
9101.47083363,2641085.97553,732177.736605
9047.02542652,2678363.32182,732177.736605
8992.90571428,2670436.28654,732177.736605
8939.10974858,2624492.93602,732177.736605
8885.63559277,2598703.18762,732177.736605
8832.48132176,2734403.91376,732177.736605
8779.64502198,2598832.98279,732177.736605
8727.12479132,2670103.63952,732177.736605
8674.91873904,2611755.40688,732177.736605
8623.02498571,2650756.08239,732177.736605
8571.44166314,2577871.49086,732177.736605
8520.16691432,2636830.81406,732177.736605
8469.19889335,2601161.571,732177.736605
8418.53576537,2656174.62775,732177.736605
8368.17570649,2648014.40409,732177.736605
8318.11690375,2625564.96606,732177.736605
8268.35755501,2553858.57252,732177.736605
8218.89586893,2677817.88209,732177.736605
8169.73006488,2663896.5384,732177.736605
8120.85837288,2589201.16387,732177.736605
8072.27903353,2598412.5274,732177.736605
8023.99029797,2596055.88042,732177.736605
7975.99042779,2644293.14582,732177.736605
7928.27769499,2618059.74894,732177.736605
7880.8503819,2605955.26068,732177.736605
7833.70678113,2562791.05205,732177.736605
7786.84519549,2565414.20401,732177.736605
7740.26393796,2606526.16142,732177.736605
7693.96133161,2593971.66797,732177.736605
7647.93570952,2625674.55235,732177.736605
7602.18541478,2591755.67644,732177.736605
7556.70880035,2668808.9553,732177.736605
7511.50422907,2567259.42261,732177.736605
7466.57007356,2625711.85123,732177.736605
7421.90471619,2586271.5086,732177.736605
7377.50654899,2631128.94348,732177.736605
7333.37397362,2647615.20636,732177.736605
7289.5054013,2602660.07197,732177.736605
7245.89925275,2591965.75991,732177.736605
7202.55395813,2572636.0106,732177.736605
7159.46795702,2571686.31162,732177.736605
7116.6396983,2516147.4934,732177.736605
7074.06764014,2589331.90804,732177.736605
7031.75024995,2575952.46215,732177.736605
6989.68600428,2455234.79784,732177.736605
6947.87338882,2578143.31742,732177.736605
6906.3108983,2606233.28464,732177.736605
6864.99703647,2577627.09902,732177.736605
6823.93031601,2558300.45832,732177.736605
6783.10925852,2643360.92494,732177.736605
6742.53239443,2614097.74534,732177.736605
6702.19826296,2583196.57001,732177.736605
6662.10541207,2554552.55989,732177.736605
6622.25239842,2555898.74773,732177.736605
6582.63778729,2600496.44349,732177.736605
6543.26015253,2621705.36861,732177.736605
6504.11807656,2558849.9768,732177.736605
6465.21015024,2488552.57141,732177.736605
6426.53497288,2522791.81772,732177.736605
6388.09115218,2576095.19902,732177.736605
6349.87730413,2564204.46666,732177.736605
6311.89205303,2567076.5663,732177.736605
6274.13403142,2624085.96708,732177.736605
6236.60187998,2528437.82548,732177.736605
6199.29424756,2575859.87424,732177.736605
6162.20979107,2557994.03987,732177.736605
6125.34717547,2584392.94496,732177.736605
6088.70507368,2572661.57512,732177.736605
6052.2821666,2593472.85933,732177.736605
6016.07714298,2503318.27155,732177.736605
5980.08869943,2485876.10598,732177.736605
5944.31554037,2602026.1593,732177.736605
5908.75637796,2609694.03006,732177.736605
5873.40993205,2537059.80816,732177.736605
5838.27493016,2575488.15395,732177.736605
5803.35010744,2506682.03183,732177.736605
5768.63420657,2548212.45294,732177.736605
5734.12597778,2571953.27137,732177.736605
5699.82417876,2530915.63361,732177.736605
5665.72757465,2544758.14118,732177.736605
5631.83493795,2504527.66725,732177.736605
5598.14504853,2556343.48341,732177.736605
5564.65669353,2535842.68789,732177.736605
5531.36866738,2507395.98149,732177.736605
5498.2797717,2591724.18898,732177.736605
5465.38881527,2537220.46523,732177.736605
5432.69461403,2528290.83581,732177.736605
5400.19599096,2520110.60937,732177.736605
5367.89177612,2576358.41211,732177.736605
5335.78080654,2567682.5829,732177.736605
5303.86192622,2523898.7806,732177.736605
5272.13398607,2492873.0669,732177.736605
5240.59584389,2554194.20192,732177.736605
5209.24636429,2529317.14242,732177.736605
5178.08441868,2451439.21693,732177.736605
5147.10888524,2504625.04426,732177.736605
5116.31864882,2483010.13061,732177.736605
5085.71260098,2414648.07228,732177.736605
5055.28963989,2535728.18656,732177.736605
5025.04867032,2554543.83927,732177.736605
4994.98860359,2571940.24984,732177.736605
4965.10835753,2426181.46434,732177.736605
4935.40685644,2495280.18067,732177.736605
4905.88303106,2454270.41952,732177.736605
4876.53581853,2488277.02088,732177.736605
4847.36416235,2483037.21341,732177.736605
4818.36701232,2479945.90984,732177.736605
4789.54332455,2401353.97198,732177.736605
4760.89206137,2517106.41252,732177.736605
4732.41219133,2492169.47971,732177.736605
4704.10268915,2513644.17264,732177.736605
4675.96253569,2495950.3633,732177.736605
4647.99071789,2454600.87572,732177.736605
4620.18622875,2455357.14521,732177.736605
4592.54806732,2503695.78256,732177.736605
4565.07523861,2441467.73434,732177.736605
4537.7667536,2432160.64292,732177.736605
4510.62162917,2489165.54978,732177.736605
4483.63888809,2446283.5233,732177.736605
4456.81755898,2467028.41569,732177.736605
4430.15667627,2453295.48615,732177.736605
4403.65528015,2543656.2862,732177.736605
4377.31241658,2456520.06688,732177.736605
4351.12713719,2524863.03733,732177.736605
4325.09849933,2414691.31586,732177.736605
4299.22556594,2478442.73492,732177.736605
4273.5074056,2419838.83156,732177.736605
4247.94309246,2373756.17622,732177.736605
4222.53170618,2424235.70412,732177.736605
4197.27233195,2412838.55216,732177.736605
4172.16406044,2436977.33585,732177.736605
4147.20598773,2477718.6044,732177.736605
4122.39721534,2500830.29212,732177.736605
4097.73685013,2500668.36012,732177.736605
4073.22400434,2449618.88685,732177.736605
4048.85779549,2401715.07321,732177.736605
4024.63734639,2411122.25936,732177.736605
4000.56178511,2421850.47673,732177.736605
3976.63024492,2440187.2544,732177.736605
3952.84186427,2436925.18118,732177.736605
3929.19578679,2412946.6067,732177.736605
3905.6911612,2418505.84019,732177.736605
3882.32714134,2380869.14801,732177.736605
3859.1028861,2320849.52504,732177.736605
3836.01755939,2365899.7962,732177.736605
3813.07033014,2391935.42795,732177.736605
3790.26037225,2431078.50661,732177.736605
3767.58686455,2331810.30383,732177.736605
3745.04899079,2341189.94308,732177.736605
3722.6459396,2367102.54415,732177.736605
3700.37690447,2312968.0145,732177.736605
3678.24108371,2345860.1802,732177.736605
3656.23768043,2373007.637,732177.736605
3634.36590249,2381541.01452,732177.736605
3612.6249625,2345176.2943,732177.736605
3591.0140778,2402684.19577,732177.736605
3569.53247038,2342725.55608,732177.736605
3548.17936689,2383296.17793,732177.736605
3526.95399864,2307475.62727,732177.736605
3505.85560148,2343833.53643,732177.736605
3484.88341589,2386682.58013,732177.736605
3464.03668685,2376961.46404,732177.736605
3443.31466388,2354948.23141,732177.736605
3422.71660099,2328616.32534,732177.736605
3402.24175662,2406868.4956,732177.736605
3381.8893937,2373398.88646,732177.736605
3361.65877953,2351455.41121,732177.736605
3341.5491858,2362605.19342,732177.736605
3321.55988856,2361517.44436,732177.736605
3301.69016819,2323660.35691,732177.736605
3281.93930939,2351008.08064,732177.736605
3262.3066011,2305490.38239,732177.736605
3242.79133656,2300528.15258,732177.736605
3223.39281321,2305535.53931,732177.736605
3204.1103327,2359255.73451,732177.736605
3184.94320085,2339364.11349,732177.736605
3165.89072764,2375512.97121,732177.736605
3146.95222719,2302971.91631,732177.736605
3128.12701769,2303203.96365,732177.736605
3109.41442144,2284230.75358,732177.736605
3090.81376478,2288623.81432,732177.736605
3072.32437809,2254955.338,732177.736605
3053.94559574,2300838.36421,732177.736605
3035.67675608,2312634.98198,732177.736605
3017.51720145,2274280.22382,732177.736605
2999.46627809,2375885.89017,732177.736605
2981.52333616,2296350.93226,732177.736605
2963.68772972,2289732.50153,732177.736605
2945.95881667,2293005.01717,732177.736605
2928.33595878,2279169.21543,732177.736605
2910.81852162,2237389.31224,732177.736605
2893.40587455,2266406.36816,732177.736605
2876.09739071,2233903.0915,732177.736605
2858.89244701,2226694.01083,732177.736605
2841.79042405,2227821.12836,732177.736605
2824.79070616,2180762.80353,732177.736605
2807.89268134,2189343.32678,732177.736605
2791.09574127,2291812.91119,732177.736605
2774.39928125,2255709.58238,732177.736605
2757.8027002,2234212.16145,732177.736605
2741.30540064,2254321.23809,732177.736605
2724.90678867,2262406.34959,732177.736605
2708.60627393,2285073.92901,732177.736605
2692.40326961,2254256.52138,732177.736605
2676.29719238,2251153.8145,732177.736605
2660.28746243,2304601.74708,732177.736605
2644.37350341,2220740.18611,732177.736605
2628.5547424,2292069.03852,732177.736605
2612.83060993,2258535.45019,732177.736605
2597.20053992,2173428.74119,732177.736605
2581.6639697,2196046.71975,732177.736605
2566.22033993,2178974.63368,732177.736605
2550.86909466,2166780.72775,732177.736605
2535.60968122,2152733.81972,732177.736605
2520.44155028,2197473.40547,732177.736605
2505.36415577,2160337.57354,732177.736605
2490.37695492,2160916.32835,732177.736605
2475.47940818,2141378.06963,732177.736605
2460.67097923,2087005.2391,732177.736605
2445.95113497,2114400.55212,732177.736605
2431.31934548,2118257.53907,732177.736605
2416.775084,2115398.87137,732177.736605
2402.31782696,2128174.36172,732177.736605
2387.94705387,2147527.64533,732177.736605
2373.66224739,2112660.75643,732177.736605
2359.46289327,2129507.0257,732177.736605
2345.34848032,2078797.80404,732177.736605
2331.31850042,2148663.89426,732177.736605
2317.3724485,2122230.44838,732177.736605
2303.50982248,2076134.11525,732177.736605
2289.73012331,2074270.8621,732177.736605
2276.03285492,2116532.17667,732177.736605
2262.41752421,2068666.07606,732177.736605
2248.88364101,2139305.79892,732177.736605
2235.43071812,2023927.4804,732177.736605
2222.05827121,2055191.93121,732177.736605
2208.76581887,2094075.35168,732177.736605
2195.55288259,2111289.9305,732177.736605
2182.41898668,2065332.55726,732177.736605
2169.36365833,2070678.67525,732177.736605
2156.38642754,2015878.95905,732177.736605
2143.48682713,1998605.06615,732177.736605
2130.6643927,1946562.25016,732177.736605
2117.91866265,2038737.32617,732177.736605
2105.24917813,2024488.35081,732177.736605
2092.65548304,2048105.44552,732177.736605
2080.137124,2041868.05881,732177.736605
2067.69365034,2100585.03386,732177.736605
2055.3246141,2024969.21074,732177.736605
2043.02956999,1970272.68667,732177.736605
2030.80807539,1973326.1151,732177.736605
2018.65969031,2069828.45615,732177.736605
2006.58397742,2010059.00619,732177.736605
1994.58050199,1999984.44349,732177.736605
1982.64883189,1986954.07204,732177.736605
1970.78853757,2040197.095,732177.736605
1958.99919206,1995564.58545,732177.736605
1947.28037095,1944338.64268,732177.736605
1935.63165236,1914662.77629,732177.736605
1924.05261692,1938279.50377,732177.736605
1912.54284779,1963394.32692,732177.736605
1901.10193061,1983355.29351,732177.736605
1889.72945352,1924176.80625,732177.736605
1878.4250071,1921479.95588,732177.736605
1867.18818438,1917743.60061,732177.736605
1856.01858084,1908968.35662,732177.736605
1844.91579436,1884853.70664,732177.736605
1833.87942526,1889704.39321,732177.736605
1822.90907621,1880534.38899,732177.736605
1812.00435228,1913789.65669,732177.736605
1801.1648609,1915889.48873,732177.736605
1790.39021185,1911289.15716,732177.736605
1779.68001722,2013416.21921,732177.736605
1769.03389147,1934020.03697,732177.736605
1758.45145131,1911824.90804,732177.736605
1747.93231579,1872500.246,732177.736605
1737.47610621,1859933.00055,732177.736605
1727.08244614,1891793.28189,732177.736605
1716.75096142,1870897.26045,732177.736605
1706.4812801,1877845.63457,732177.736605
1696.27303247,1877463.37935,732177.736605
1686.12585104,1837103.37647,732177.736605
1676.03937051,1866274.25336,732177.736605
1666.01322775,1829393.81263,732177.736605
1656.04706183,1831094.97131,732177.736605
1646.14051397,1838359.33307,732177.736605
1636.29322751,1843812.55599,732177.736605
1626.50484797,1833421.62592,732177.736605
1616.77502295,1776137.73303,732177.736605
1607.10340218,1814882.12817,732177.736605
1597.48963748,1788136.411,732177.736605
1587.93338276,1799981.48734,732177.736605
